station,model,change_5yr_flood,change_10yr_flood,change_20yr_flood,precip_rmse,method,distribution
01108000,HBV Recalib,-0.9795845076161545,-1.4027637952598724,-1.808687527888262,5.115133578738987,mle,gum
01108000,Full-Hymod,-0.22032794963076974,-0.44035606238783664,-0.6514123107000778,5.115133578738987,mle,gum
01108000,Hymod,0.009493580910776345,-0.23585949560596475,-0.47120805717211134,5.115133578738987,mle,gum
01108000,LSTM,-1.801492820401931,-2.4945816794431384,-3.1594091530930903,5.115133578738987,mle,gum
01108000,FULL-HYMOD-LSTM,-0.9439504385416395,-1.3910057620158547,-1.81983196144183,5.115133578738987,mle,gum
01108000,HYMOD-LSTM,-1.1513500894086874,-1.713099141546147,-2.251942319135873,5.115133578738987,mle,gum
01108000,HBV Recalib,-0.11965399643021968,-0.2841149184808014,-0.4418697833797758,7.33533630387206,mle,gum
01108000,Full-Hymod,0.3856074260736424,0.29292313216041777,0.2040181322234691,7.33533630387206,mle,gum
01108000,Hymod,2.1733374997001516,2.736039980881605,3.27579771050077,7.33533630387206,mle,gum
01108000,LSTM,-0.8026273203572085,-1.261861671483464,-1.7023702866340518,7.33533630387206,mle,gum
01108000,FULL-HYMOD-LSTM,-0.5629173662690157,-0.8831819809859951,-1.1903874885111225,7.33533630387206,mle,gum
01108000,HYMOD-LSTM,0.6657843905426866,0.8081449881889835,0.9447006913226446,7.33533630387206,mle,gum
01108000,HBV Recalib,1.823098040986121,2.288806569543471,2.7355253711215664,7.09058452310775,mle,gum
01108000,Full-Hymod,0.3565084090263273,0.21007678441939603,0.06961605448563368,7.09058452310775,mle,gum
01108000,Hymod,1.9157549473461852,2.2094979987264196,2.491263385954687,7.09058452310775,mle,gum
01108000,LSTM,-0.772505943998917,-1.2720620144852894,-1.7512481909120599,7.09058452310775,mle,gum
01108000,FULL-HYMOD-LSTM,-0.8825990535820232,-1.375757926370671,-1.8488077571783563,7.09058452310775,mle,gum
01108000,HYMOD-LSTM,1.1665661397604072,1.234441016195447,1.299548227249213,7.09058452310775,mle,gum
01108000,HBV Recalib,0.4747459831598686,0.4560817023230541,0.43817847604208815,6.105341352890715,mle,gum
01108000,Full-Hymod,0.9980764049960609,1.027672715929537,1.0560622079414035,6.105341352890715,mle,gum
01108000,Hymod,1.5831034439199758,1.7366876904521664,1.8840093870606989,6.105341352890715,mle,gum
01108000,LSTM,-0.21922771128422447,-0.4896799002354264,-0.749104133041973,6.105341352890715,mle,gum
01108000,FULL-HYMOD-LSTM,-0.08455684717944223,-0.18265598536521388,-0.2767550339309448,6.105341352890715,mle,gum
01108000,HYMOD-LSTM,1.0978522266047683,1.267642984585457,1.4305103560702133,6.105341352890715,mle,gum
01108000,HBV Recalib,0.481612510547464,0.5797614006029832,0.6739081723566436,7.185634068325464,mle,gum
01108000,Full-Hymod,1.4959291652388647,1.8587522928138398,2.20678094764048,7.185634068325464,mle,gum
01108000,Hymod,2.8126089945466557,3.6098767134777923,4.374635050717393,7.185634068325464,mle,gum
01108000,LSTM,-0.5470193461484225,-0.9802264815114423,-1.3957691664262573,7.185634068325464,mle,gum
01108000,FULL-HYMOD-LSTM,0.14583639118234615,0.06701283068576913,-0.008596620981842662,7.185634068325464,mle,gum
01108000,HYMOD-LSTM,1.6015656476779654,2.1536569727834465,2.6832362267360903,7.185634068325464,mle,gum
01108000,HBV Recalib,-0.4522468871809693,-0.6353355970586172,-0.8109586832674651,5.099425500498553,mle,gum
01108000,Full-Hymod,0.9373424066163611,1.1666158627640293,1.3865404664238064,5.099425500498553,mle,gum
01108000,Hymod,1.8435198621932987,2.425659268494119,2.9840613633401407,5.099425500498553,mle,gum
01108000,LSTM,-1.316351085731391,-1.8992780917767877,-2.458435671206944,5.099425500498553,mle,gum
01108000,FULL-HYMOD-LSTM,0.09777061485047334,0.025855926115831096,-0.04312636988574603,5.099425500498553,mle,gum
01108000,HYMOD-LSTM,0.5802987425240875,0.6920016641726541,0.7991497884429908,5.099425500498553,mle,gum
01108000,HBV Recalib,-0.14087935335777146,-0.3605599163837887,-0.571282786649844,5.139083368873839,mle,gum
01108000,Full-Hymod,0.4232070385347555,0.2810707790490632,0.1447302664650767,5.139083368873839,mle,gum
01108000,Hymod,1.36490478677619,1.6363331157772851,1.8966936855553858,5.139083368873839,mle,gum
01108000,LSTM,-0.8168434030875407,-1.339803732798039,-1.8414398365748958,5.139083368873839,mle,gum
01108000,FULL-HYMOD-LSTM,-0.9271348693907075,-1.4329615487224778,-1.9181626437019776,5.139083368873839,mle,gum
01108000,HYMOD-LSTM,-0.0998111444889993,-0.24277605375880995,-0.37991142711040204,5.139083368873839,mle,gum
01108000,HBV Recalib,0.21013817259375678,0.28842179101384247,0.36351331727844816,4.297688842479287,mle,gum
01108000,Full-Hymod,0.110517005307317,0.08900911029948588,0.06837822103462976,4.297688842479287,mle,gum
01108000,Hymod,1.9347541628257527,2.5433989471946994,3.1272256370393325,4.297688842479287,mle,gum
01108000,LSTM,-1.2181111428802023,-1.701665094154782,-2.1655016536459506,4.297688842479287,mle,gum
01108000,FULL-HYMOD-LSTM,-0.8508056724170494,-1.2926816591836552,-1.7165397144913328,4.297688842479287,mle,gum
01108000,HYMOD-LSTM,-0.014339663193780439,-0.1444161590583235,-0.2691886568394839,4.297688842479287,mle,gum
01108000,HBV Recalib,0.8876797395461562,1.1944990645220823,1.488807527325692,4.673461547991804,mle,gum
01108000,Full-Hymod,1.7943781865446677,2.229045430328938,2.6459886862964943,4.673461547991804,mle,gum
01108000,Hymod,2.200728484661484,2.709305708001274,3.1971451908298327,4.673461547991804,mle,gum
01108000,LSTM,-0.7648905835776674,-1.1458752080243944,-1.511324806681607,4.673461547991804,mle,gum
01108000,FULL-HYMOD-LSTM,0.8184067476552137,0.9929029179733089,1.1602838339422252,4.673461547991804,mle,gum
